,SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA
1308,c1c(cc(c(c1/C=N/Nc2c(c(c(c(n2)Cl)C#N)Cl)Cl)O)Br)Br,mol1308,Filter9_metal > 0,499.377,5.590080000000002,2,5,81.3
1309,c1cc(c(c(c1)Br)[N+](=O)[O-])C(=O)O,mol1309,Filter9_metal > 0,246.01599999999996,2.0555,1,3,80.44
1310,Cc1c(c(n[nH]1)C)N=Nc2ccccc2C(=O)O,mol1310,Filter5_azo > 0,244.25400000000002,3.1401400000000006,2,4,90.7
1311,c1cn(nc1Br)CC(=O)N2CCOCC2,mol1311,Filter9_metal > 0,274.118,0.5044,0,4,47.36
1312,c1ccc2c(c1)ncn2/N=C/c3ccc4c(c3)OCO4,mol1312,OK,265.272,2.6472000000000007,0,5,48.64
1313,CCC(=O)N1[C@H]2C[C@@H]3CC[C@]2(C3(C)C)CS1(=O)=O,mol1313,OK,271.38199999999995,1.7633,0,3,54.45
1314,Cc1c(c(n(n1)C(C)C)C)Nc2cnc3ccccc3n2,mol1314,OK,281.36300000000006,3.767640000000002,1,5,55.63
1315,Cc1cc(c(cc1[N+](=O)[O-])N)F,mol1315,OK,170.14299999999997,1.6245200000000002,1,3,69.16
1316,Cc1cccc(n1)Cn2c(=O)ccc3c2CCNCC3,mol1316,Filter82_pyridinium > 0,269.348,1.28822,1,4,46.92
1317,C1CCC(C1)N2CCC[C@@]3(C2=O)CC[N@](C3)S(=O)(=O)N4CCOCC4,mol1317,OK,371.5030000000002,0.8205000000000011,0,4,70.16000000000001
1318,c1ccc(cc1)CN2CC3(C2)CNC3,mol1318,OK,188.27399999999997,1.0917999999999999,1,2,15.27
1319,C#CCNC(=O)c1ccc2c(c1)CCCC2,mol1319,OK,213.27999999999992,1.9284000000000001,1,1,29.1
1320,c1ccc2c(c1)nc(s2)N/N=C/c3ccc(c(c3)Br)O,mol1320,Filter9_metal > 0,348.225,4.210400000000002,2,5,57.510000000000005
1321,Cc1ccc(cc1)N/N=C/2\CCS(=O)(=O)c3c2ccs3,mol1321,OK,306.412,3.0501200000000015,1,5,58.53
1322,Cc1cc(n2c(n1)nc(n2)CC(=O)N3CCC4(CCCCC4)CC3)C,mol1322,OK,341.4590000000002,2.8565400000000007,0,5,63.39
1323,c1csc(n1)C[N@]2CC[C@@]3(C2)CCCN(C3=O)C4CCOCC4,mol1323,OK,335.4730000000001,2.1365999999999996,0,5,45.67
1324,c1ccc2c(c1)CCCN2C(=O)c3cc(ccn3)n4cccc4,mol1324,OK,303.365,3.465300000000002,0,3,38.13
1325,c1cc2=NCC(=O)N=c2c(c1)Br,mol1325,Filter9_metal > 0,225.045,0.22849999999999981,0,2,41.79
1326,c1ccc(cc1)CN2CC3(C2)CNC3,mol1326,OK,188.27399999999997,1.0917999999999999,1,2,15.27
1327,Cc1ccc(s1)/C=N/Nc2c3c(c(sc3ncn2)C)C,mol1327,OK,302.42800000000005,4.124060000000003,1,6,50.17
1328,Cn1c2ccccc2nc1N=Nc3ccccc3,mol1328,Filter5_azo > 0,236.27800000000002,3.9887000000000024,0,4,42.54
1329,c1ccc2c(c1)CCCN2C(=O)NC3CC3,mol1329,OK,216.28399999999996,2.3112000000000004,1,1,32.34
1330,CC(=O)c1ccc(cc1Nc2ccccn2)Cl,mol1330,OK,246.697,3.6812000000000014,1,3,41.99
1331,c1cc(oc1[C@@H]2COC(=O)N2)[N+](=O)[O-],mol1331,OK,198.134,0.9687000000000001,1,5,94.61
1332,Cc1ccc(nn1)[N@@]2CC[C@H]3C[C@@H](O[C@@H]3C2)C(=O)N4CCC(CC4)C,mol1332,OK,344.4590000000002,2.0273199999999996,0,5,58.56
1333,c1cc(c(=O)n(c1)Cc2ccc(cc2)F)C=O,mol1333,Filter38_aldehyde > 0,231.226,1.8481999999999998,0,3,39.07
1334,Cc1cc(n(n1)Cc2ccc(cc2)Cl)N,mol1334,OK,221.69100000000003,2.4754199999999997,1,3,43.84
1335,Cn1ccc2c1cccc2C(=O)Nc3nc[nH]n3,mol1335,OK,241.25400000000002,1.5486999999999997,2,4,75.6
1336,Cn1cnnc1C=O,mol1336,Filter38_aldehyde > 0,111.10399999999998,-0.3724000000000003,0,4,47.78
1337,Cc1ccc(o1)/C=N/Nc2cc(=O)n(c(=O)n2C)C,mol1337,Filter82_pyridinium > 0,262.269,0.43141999999999975,1,7,81.53
1338,CC(=O)N1CCC2(CC1)CC(=NO2)C(=O)N3CCNCC3,mol1338,OK,294.355,-0.42439999999999856,1,5,74.24000000000001
1339,c1cc(c(cc1OC(Cl)(Cl)Cl)F)Br,mol1339,Filter9_metal > 0,308.361,4.294700000000001,0,1,9.23
1340,CC1(O[C@H]2COC(=O)[C@@H]([C@@H]2O1)O)C,mol1340,OK,188.179,-0.5758000000000003,1,5,64.99000000000001
1341,C1CC2(C1)CN(C2)CCO,mol1341,OK,141.21400000000003,0.46460000000000007,1,2,23.47
1342,c1cc(c(c(c1)O)Br)C(=O)O,mol1342,Filter9_metal > 0,217.01799999999997,1.8529000000000002,2,2,57.53
1343,c1ccc2c(c1)N(CCS2)C(=O)Cc3cccc(c3)F,mol1343,OK,287.359,3.507100000000002,0,2,20.310000000000002
1344,CCC(=O)c1cccc(c1F)F,mol1344,OK,170.15799999999996,2.557500000000001,0,1,17.07
1345,c1cc(c(c(c1)O)C(=O)O)[N+](=O)[O-],mol1345,OK,183.11899999999997,0.9985999999999999,2,4,100.67
1346,Cn1cc[n+](c1N=Nc2ccc(cc2)N(C)C)C,mol1346,Filter5_azo > 0,244.32200000000003,2.3310000000000004,0,4,36.77
1347,Cc1c(ccc(c1[N+](=O)[O-])O)[N+](=O)[O-],mol1347,OK,198.134,1.5170200000000007,1,5,106.51000000000002
1348,COc1cccc2c1cc(cn2)N,mol1348,OK,174.20299999999997,1.8255999999999997,1,3,48.14
1349,c1csc(n1)C(=O)CN2CCOCC2,mol1349,OK,212.27399999999994,0.6579999999999998,0,5,42.43000000000001
1350,CN1CCC[C@]2(C1=O)CCN(C2)c3ccc(cn3)Cl,mol1350,OK,279.77099999999996,2.1837,0,3,36.440000000000005
1351,Cc1n[nH]/c(=N/C(=O)C2=C(S(=O)(=O)CCO2)c3ccccc3)/s1,mol1351,OK,351.409,1.0207199999999998,1,6,101.48
1352,Cc1cc(ccc1NC(=O)c2cccc(c2)Br)F,mol1352,Filter9_metal > 0,308.15,4.148920000000001,1,1,29.1
1353,CC1(CCN(c2c1cccc2)C(=O)c3cccc(c3)OC)C,mol1353,OK,295.38200000000006,4.023300000000003,0,2,29.540000000000003
1354,c1cc(c(cc1O)Br)C(=O)O,mol1354,Filter9_metal > 0,217.01799999999997,1.8529000000000002,2,2,57.53
1355,Cc1ccccc1c2nc(on2)/C(=C/c3ccsc3)/C#N,mol1355,OK,293.35100000000006,4.170700000000002,0,5,62.71
1356,c1ccc(cc1)CN2C=CCCC2=O,mol1356,OK,187.24199999999996,2.3227,0,1,20.310000000000002
1357,CC(=O)c1ccc(c(c1F)F)F,mol1357,OK,174.12099999999995,2.3065000000000007,0,1,17.07
1358,CC(C)/N=C/c1cc2ccccc2[nH]c1=O,mol1358,OK,214.268,2.3553999999999995,1,2,45.22
1359,c1cc(cnc1)C(=O)CN,mol1359,OK,136.15399999999997,0.22299999999999998,1,3,55.980000000000004
1360,c1cc2c(cc1N=NN3CCOCC3)OCCO2,mol1360,OK,249.26999999999992,1.7887000000000006,0,5,55.650000000000006
1361,Cc1cc(n(c(=O)c1C#N)/N=C/c2c([nH]c3c2cccc3)C)C,mol1361,OK,304.35300000000007,3.0087400000000013,1,4,73.94
1362,c1cc(ccc1N/N=C(/C#N)\c2nnc3n2CCCCC3)I,mol1362,Filter9_metal > 0,406.23100000000005,2.9488800000000017,1,6,78.89000000000001
1363,COc1cc(cc(c1)C(F)(F)F)c2[nH]c3c(n2)CNCC3,mol1363,OK,297.28000000000003,2.7498000000000005,2,3,49.94
1364,c1c(cc(c(c1Cl)N=O)Cl)Cl,mol1364,Filter12_nitroso > 0,210.447,4.044700000000001,0,2,29.43
1365,c1cc(nn2c1nnc2C(F)(F)F)n3cnc(n3)C#N,mol1365,OK,280.173,0.5954799999999998,0,8,97.57999999999998
1366,c1cc2c(cc1Br)c(=O)n(cn2)CC(=O)N3CCCCCC3,mol1366,Filter9_metal > 0,364.2430000000002,2.5616000000000003,0,4,55.2
1367,Cc1c(non1)Cn2c(=O)cc(cn2)N(C)C,mol1367,Filter82_pyridinium > 0,235.247,0.049020000000000064,0,7,77.05
1368,COC(=O)Cc1c(ccc(c1F)N)F,mol1368,OK,201.17199999999997,1.2625,1,3,52.32
1369,c1cc(c(cc1[C@H]2CCN2)F)Cl,mol1369,OK,185.629,2.5135000000000005,1,1,12.03
1370,Cn1c2ccccc2nc(c1=O)/C=C\c3cccc(c3)F,mol1370,Filter82_pyridinium > 0,280.30199999999996,3.243000000000002,0,3,34.89
1371,c1cc(c(cc1Br)I)[N+](=O)[O-],mol1371,Filter9_metal > 0,327.903,2.961900000000001,0,2,43.14
1372,c1ccc(cc1)CN2CC3(C2)COC3,mol1372,OK,189.25799999999995,1.5188000000000001,0,2,12.47
1373,CN1CCN(Cc2c1cccc2)C(=O)Cc3cn4ccsc4n3,mol1373,OK,326.425,2.416900000000001,0,5,40.85
1374,c1cncc(c1C(=O)O)C#N,mol1374,OK,148.12099999999998,0.6514800000000001,1,3,73.97999999999999
1375,C(c1[nH][nH]c(=O)n1)N,mol1375,OK,114.108,-1.4432999999999998,3,3,87.56
1376,c1cc(ccc1CC(=O)c2ccnc(c2)N)F,mol1376,OK,230.242,2.2283,1,3,55.980000000000004
1377,Cc1ccc(cc1Cl)N/N=C(/C)\c2ccc(s2)Cl,mol1377,Filter39_imine > 0,299.226,5.199420000000002,1,3,24.39
1378,c1cc(cc(c1)OC(F)(F)Cl)N,mol1378,OK,193.57999999999998,2.436699999999999,1,2,35.25
1379,C[C@H]1C[C@@H]2CCN(C[C@H]2O1)C(=O)Cc3ccccc3F,mol1379,OK,277.339,2.394100000000001,0,2,29.54
1380,c1cc(c(c(c1Cl)[C@@H]2CCN2)F)Cl,mol1380,OK,220.07399999999996,3.166900000000001,1,1,12.03
1381,Cn1c(ncn1)NC(=O)c2cc(cnc2)Br,mol1381,Filter9_metal > 0,282.101,1.2248999999999999,1,5,72.7
1382,CC(=O)CC(=O)N1CCCC1=O,mol1382,OK,169.17999999999998,0.11450000000000005,0,3,54.45
1383,c1cc(c(cc1OC(F)(F)F)N)I,mol1383,Filter9_metal > 0,303.02099999999996,2.7720000000000002,1,2,35.25
1384,c1cc(c(c(c1)C(=O)O)Cl)CBr,mol1384,Filter6_benzyl_halide > 0,249.49099999999993,2.9331000000000014,1,1,37.3
1385,Cc1ccc(c(c1)Nc2c3ccccc3nc(n2)C(F)(F)F)F,mol1385,OK,321.277,4.839720000000002,1,3,37.81
1386,CCOC(=O)c1c(cc(cn1)C)Cl,mol1386,OK,199.637,2.2201199999999996,0,3,39.19
1387,c1cc(cc(c1)F)C(=O)N2CCCc3c2cc(cc3)F,mol1387,OK,273.2819999999999,3.557800000000003,0,1,20.310000000000002
1388,C[C@H]1C[C@H]2CN(CC[C@@H]2O1)C(=O)Cc3cccc(c3)F,mol1388,OK,277.339,2.394100000000001,0,2,29.54
1389,Cc1c(cccc1[N+](=O)[O-])Cn2cnc3ccc(cc3c2=O)Br,mol1389,Filter9_metal > 0,374.1940000000001,3.4239200000000025,0,5,78.03
1390,c1ccc2c(c1)ccc(n2)/C=N/c3ccccc3Br,mol1390,Filter9_metal > 0,311.182,4.747900000000002,0,2,25.25
1391,c1cc(c(cc1Cl)Br)[C@@H]2CCN2,mol1391,Filter9_metal > 0,246.535,3.1369000000000016,1,1,12.03
1392,Cc1c(nc(nn1)O)N/N=C/c2c(cccc2Cl)Cl,mol1392,OK,298.13300000000004,2.63842,2,6,83.29
1393,COCC(=O)N1CCN2[C@@H](C1)c3ccccc3C2=O,mol1393,OK,260.293,0.6720999999999999,0,3,49.85
1394,C/C(=N/Nc1ccc(c(c1)Cl)Cl)/c2ccccc2O,mol1394,Filter39_imine > 0,295.16900000000004,4.535100000000003,2,3,44.620000000000005
1395,c1cnc(cc1F)C=O,mol1395,Filter38_aldehyde > 0,125.10199999999998,1.0332,0,2,29.96
1396,Cc1ccc(s1)C(=O)N2CC[C@@H]3[C@](C2)(CCO3)c4nc(no4)C,mol1396,OK,333.413,2.32074,0,6,68.46000000000001
1397,c1cc(nc(c1)Cl)Nc2cccnc2,mol1397,Filter94_2_halo_pyridine > 0,205.64800000000002,2.8736000000000006,1,3,37.81
1398,c1cc(cc(c1)Br)/C(=N\O)/N,mol1398,Filter9_metal > 0,215.04999999999998,1.5435999999999999,2,2,58.61
1399,Cc1cc(c(cc1OC)C(=O)O)N,mol1399,OK,181.19099999999997,1.2840199999999997,2,3,72.55
1400,c1ccc(cc1)N=Nc2ccccn2,mol1400,Filter5_azo > 0,183.21400000000003,3.4970000000000017,0,3,37.61
1401,Cn1ccc(cc1=O)C(=O)N2CCOc3c2cc(cc3)C(F)(F)F,mol1401,Filter82_pyridinium > 0,338.28499999999997,2.4433000000000007,0,4,51.540000000000006
1402,Cc1c(cnc(c1Br)I)[N+](=O)[O-],mol1402,Filter9_metal > 0,342.91800000000006,2.6653200000000012,0,3,56.03
1403,C[C@H]1C[C@H]2CN(CC[C@H]2O1)C(=O)CC3=CCCCC3,mol1403,OK,263.381,2.902800000000001,0,2,29.54
1404,c1c(c(c(c(c1F)F)Cl)F)C(=O)Cl,mol1404,Filter2_acyl_phosphyl_sulfonyl_halide > 0,228.98399999999998,3.1362999999999994,0,1,17.07
1405,c1cc(c(cc1Br)[N+](=O)[O-])NN,mol1405,Filter9_metal > 0,232.03699999999998,1.6429,2,4,81.19
1406,c1cc(ccc1/C=N/Nc2nc(cnn2)O)Br,mol1406,Filter9_metal > 0,294.11199999999997,1.7856999999999998,2,6,83.29
1407,Cc1c(c(n[nH]1)C)CN2CC3(CCC2=O)CCNCC3,mol1407,OK,276.384,1.5187399999999998,2,3,61.02
1408,c1ccc2c(c1)cccc2/C=N/NC3=NS(=O)(=O)c4c3cccc4,mol1408,OK,335.3880000000001,2.9124000000000008,1,4,70.89
1409,Cc1cc(nc(n1)N/N=C(/C)\c2ccc(cc2)Br)O,mol1409,Filter9_metal > 0,321.17800000000005,3.0892200000000014,2,5,70.4
1410,Cc1ccc(cc1Cl)N/N=C/2\CCCCC2=O,mol1410,OK,250.72899999999996,3.559420000000001,1,3,41.46
1411,C1C[C@]2(CCN(C2)C(=O)C3CCS(=O)(=O)CC3)C(=O)NC1,mol1411,OK,314.40700000000004,-0.0600999999999991,1,4,83.55000000000001
1412,C[C@@]1(CCN(CC1(C)C)C(=O)C[N@]2CCOc3ccccc3C2)O,mol1412,OK,332.444,1.8904999999999998,1,4,53.010000000000005
1413,C1C[C@]2(CCN(C2)C(=O)CC(F)(F)F)C(=O)NC1,mol1413,OK,264.247,1.0675000000000001,1,2,49.410000000000004
1414,c1ccc(c(c1)c2cc(on2)CN)F,mol1414,OK,192.19299999999996,1.9393999999999996,1,3,52.05
1415,c1c(c(c(c(c1Br)O)Br)[C@@H]2CCN2)Br,mol1415,Filter9_metal > 0,385.88100000000003,3.714100000000001,2,2,32.26
1416,COc1ccc(cc1C(=O)O)C#N,mol1416,OK,177.159,1.26508,1,3,70.32
1417,c1ccc(cc1)CN2CC/C(=N/O)/C2=O,mol1417,OK,204.22899999999998,1.2490999999999999,1,3,52.9
1418,Cc1cc(=O)[nH]c(n1)N/N=C(/C)\c2ccc(cc2)O,mol1418,Filter39_imine > 0,258.281,1.6200199999999998,3,5,90.37
1419,c1c(c(c(c(c1Br)F)F)C=O)F,mol1419,Filter9_metal > 0,238.98999999999995,2.6789000000000005,0,1,17.07
1420,c1c(c(c(c(c1Br)C=O)F)Cl)F,mol1420,Filter9_metal > 0,255.44499999999996,3.1932,0,1,17.07
1421,Cn1ccc2c1cccc2C(=O)Nc3ccn(n3)C,mol1421,OK,254.293,2.1640999999999995,1,4,51.85
1422,Cc1ccc(nn1)c2nc(on2)c3c4c(cs3)OCCO4,mol1422,OK,302.31500000000017,2.33472,0,8,83.16000000000001
1423,Cc1cccc(n1)C(=O)Cc2ccc3c(c2)nccn3,mol1423,OK,263.3,2.7586200000000005,0,4,55.74
1424,c1c(c(cc(c1I)Cl)F)C(=O)O,mol1424,Filter9_metal > 0,300.454,2.7819000000000003,1,1,37.3
1425,Cc1c(sc2c1c(ncn2)N/N=C/c3ccc(cc3O)O)C,mol1425,OK,314.37000000000006,3.1653400000000023,3,7,90.63000000000001
1426,C[C@H]1C[C@H]2CN(CC[C@@H]2O1)C(=O)Cc3csc4c3cccc4,mol1426,OK,315.43800000000005,3.4697000000000022,0,3,29.54
1427,C[N@@]1CC[C@]2(C1)CN(CCOC2)C(=O)c3ccoc3,mol1427,OK,264.325,1.0738999999999996,0,4,45.92
1428,c1cc(cc(c1)Cl)C(=O)Nc2cc(cc(c2)F)F,mol1428,OK,267.662,3.8705000000000007,1,1,29.1
1429,COc1cc(ccc1C(=O)OC)C#N,mol1429,OK,191.18599999999998,1.3534799999999998,0,4,59.32
1430,Cn1cc(c2c1nccc2)CC(=O)N3CCCCC3,mol1430,OK,257.33699999999993,2.1283000000000003,0,3,38.13
1431,Cc1cc(=O)[nH]c(n1)N/N=C/c2ccsc2,mol1431,OK,234.28400000000002,1.58582,2,5,70.14
1432,COc1ccccc1Nc2ncc(cn2)Br,mol1432,Filter9_metal > 0,280.125,2.9913000000000007,1,4,47.04
1433,CC(C)(C(=O)N1C[C@@H]([C@H]2[C@@H]1C3CCN2CC3)c4cc(cc(c4)F)F)N,mol1433,OK,349.425,2.0907000000000004,1,3,49.57000000000001
1434,c1ccc2c(c1)nc(s2)N/N=C/c3c(nc4n3ccs4)Cl,mol1434,OK,333.82900000000006,4.104900000000001,1,7,54.58
1435,Cc1ccc(c(c1)N/N=C/c2cccc(c2O)O)C,mol1435,OK,256.305,3.1606400000000026,3,4,64.85000000000001
1436,c1cc(sc1)/C=N/Nc2c(cc(cn2)Cl)Cl,mol1436,OK,272.15999999999997,3.895900000000001,1,4,37.28
1437,c1c(c(nc(n1)N)C(=O)O)Cl,mol1437,OK,173.55900000000003,0.41040000000000015,2,4,89.10000000000001
1438,c1cc(ccc1/C=N/NC2=NC(=O)CS2)Cl,mol1438,OK,253.71399999999997,1.8928999999999998,1,4,53.82
1439,c1c(cnc(n1)N2C[C@@H]([C@@H]3CCO[C@H]3C2)C(=O)N4CCCC4)F,mol1439,OK,320.3680000000001,1.0793999999999995,0,5,58.56
1440,c1cc(c(cc1OC(F)(F)F)F)Cl,mol1440,OK,214.54499999999996,3.3777,0,1,9.23
1441,Cn1cc(c(n1)C(=O)NC2CCCC2)Br,mol1441,Filter9_metal > 0,272.14599999999996,1.855,1,3,46.92
1442,c1c(c(=O)[nH]c(=O)n1CC(=O)N2CCCCCC2)Br,mol1442,Filter9_metal > 0,330.1819999999999,0.7016999999999991,1,4,75.17
1443,c1cc(cc(c1)F)CC(=O)N2CC[C@@H]3[C@H]2CNC3,mol1443,OK,248.30099999999996,1.1885,1,2,32.34
1444,c1c(cc(nc1C=O)Br)F,mol1444,Filter9_metal > 0,203.998,1.7956999999999999,0,2,29.96
1445,c1csc(n1)C(=O)c2nccs2,mol1445,OK,196.256,1.8305999999999998,0,5,42.85
1446,Cc1cc(c(c(c1)C)/N=N\c2n(c3ccccc3[n+]2C)C)C,mol1446,Filter5_azo > 0,293.39400000000006,4.343460000000005,0,3,33.53
1447,c1cc(c(cc1OC(F)(F)F)C(F)(F)F)F,mol1447,OK,248.09699999999992,3.7431,0,1,9.23
1448,Cc1c(cc(cc1I)Cl)/N=N\OC(=O)C,mol1448,Filter5_azo > 0,338.5320000000001,3.814820000000001,0,4,51.02
1449,c1ccc2c(c1)cnnc2N/N=C\3/CCn4c3ccc4,mol1449,OK,263.304,2.6512000000000002,1,5,55.1
1450,C[C@@H]1C[C@@H]2CCN(C[C@H]2O1)C(=O)COC,mol1450,OK,213.277,0.6586999999999998,0,3,38.769999999999996
1451,c1c(c(cnc1O)C(=O)O)Cl,mol1451,OK,173.55499999999998,1.1388,2,3,70.42
1452,c1cc(c(cc1Br)OC(F)(F)F)S,mol1452,Filter9_metal > 0,273.0729999999999,3.6363999999999996,1,2,9.23
1453,c1cc(c(cc1F)[C@@H](CC#N)N)[N+](=O)[O-],mol1453,OK,209.17999999999998,1.6473799999999998,1,4,92.95
1454,c1cc(c(c(c1)F)Br)[C@H]2CCN2,mol1454,Filter9_metal > 0,230.07999999999996,2.6226000000000003,1,1,12.03
1455,c1ccc(c(c1)/C(=N/O)/Cl)F,mol1455,Filter24_react_imide > 0,173.57399999999996,2.2003,1,2,32.59
1456,Cc1cc(ccc1[C@H]2CCN2)F,mol1456,OK,165.21099999999998,2.16852,1,1,12.03
1457,c1cc(ccc1N=NN2CCOCC2)Br,mol1457,Filter9_metal > 0,270.12999999999994,2.780000000000001,0,3,37.19
1458,c1ccnc(c1)N/N=C/c2c(cccc2Cl)F,mol1458,OK,249.676,3.320100000000002,1,3,37.28
1459,Cc1cc(c2c(c1)N(CCC2)C(=O)c3c(nn(c3OC)C)C)C,mol1459,OK,313.40100000000007,2.9469600000000016,0,4,47.36
1460,Cc1ccc(cc1)C2(CC2)C(=O)N3C[C@@H]4CC[C@H](C3)[N@](C4)C,mol1460,OK,298.43,2.5792200000000003,0,2,23.550000000000004
1461,c1cc(c(cc1F)Cl)[C@H]2CCN2,mol1461,OK,185.629,2.5135000000000005,1,1,12.03
1462,Cc1cc([nH]n1)C(=O)Nc2ccc(cc2F)F,mol1462,OK,237.209,2.24862,2,2,57.78
1463,c1cnc(c(c1C(=O)O)Cl)C(F)(F)F,mol1463,OK,225.55299999999994,2.452,1,2,50.19
1464,COC(=O)c1cccnc1S,mol1464,Filter74_thiol > 0,169.205,1.1568999999999998,1,4,39.19
1465,c1ccc2c(c1)N(CCO2)C(=O)Nc3ccc4c(c3)OCO4,mol1465,OK,298.29800000000006,2.8462000000000005,1,4,60.03
1466,c1cnc(c(c1C(=O)O)[N+](=O)[O-])Br,mol1466,Filter9_metal > 0,247.00399999999996,1.4505,1,4,93.33
1467,c1c(nc(s1)CN)C(=O)O,mol1467,OK,158.18200000000002,0.3000000000000001,2,4,76.21
1468,c1c[nH]c(nc1=O)/C=C/c2cc(cs2)C#N,mol1468,OK,229.26399999999998,1.87348,1,4,69.53999999999999
1469,Cn1ccc2c1cccc2C(=O)Nc3[nH]ccn3,mol1469,OK,240.26600000000002,2.1536999999999997,2,3,62.71
1470,C/C(=N/Nc1ccc(c(c1)Cl)Cl)/c2ccc(c(c2Cl)Cl)Cl,mol1470,Filter39_imine > 0,382.505,6.789700000000002,1,2,24.39
1471,c1cnc(cc1C(=O)CBr)Cl,mol1471,Filter4_alpha_halo_carbonyl > 0,234.48,2.3126000000000007,0,2,29.96
1472,c1c(cnc(c1C(=O)Cl)F)Br,mol1472,Filter2_acyl_phosphyl_sulfonyl_halide > 0,238.44299999999998,2.3622000000000005,0,2,29.96
1473,CC1(CCNCC1)C(=O)N(C)C,mol1473,OK,170.25599999999997,0.46429999999999993,1,2,32.34
1474,Cc1nc(on1)c2ccccc2CBr,mol1474,Filter6_benzyl_halide > 0,253.09899999999996,2.9399200000000016,0,3,38.92
1475,c1cc(c(cc1OC(Cl)(Cl)Cl)C(F)(F)F)F,mol1475,OK,297.462,4.551000000000001,0,1,9.23
1476,Cc1nnc(n1c2ccccc2)CNC,mol1476,OK,202.261,1.2951199999999998,1,4,42.74
1477,c1c(c(c(cn1)Cl)[C@@H]2CCN2)Cl,mol1477,OK,203.07199999999997,2.4228000000000005,1,2,24.92
1478,Cc1c(scn1)/C(=N/Nc2c(cc(c(n2)Cl)Cl)Cl)/C,mol1478,Filter39_imine > 0,335.647,4.642820000000001,1,5,50.17
1479,CN1[C@@H]2CC[C@@H](C1=O)CN(C2)C(=O)C3=Cc4cc(ccc4OC3)Cl,mol1479,OK,346.8140000000001,2.1949999999999994,0,3,49.85000000000001
1480,CC(=O)Sc1ccc(c(c1)Cl)F,mol1480,Filter29_thioester > 0,204.65299999999996,3.117700000000001,0,2,17.07
1481,CCOc1ccc(cc1Cl)SC,mol1481,OK,202.706,3.460600000000002,0,2,9.23
1482,Cc1cc(cnc1)C(=O)N2CCCS2(=O)=O,mol1482,OK,240.28399999999993,0.56572,0,4,67.34
1483,COc1ccc(c2c1[C@@H](CCO2)N)Cl,mol1483,OK,213.66399999999996,2.1309,1,3,44.480000000000004
1484,Cc1c(cc(c(c1Cl)I)Cl)[N+](=O)[O-],mol1484,Filter9_metal > 0,331.92400000000004,3.8146200000000006,0,2,43.14
1485,C/C(=N\O)/c1cc(ccc1F)F,mol1485,OK,171.14599999999996,2.1630000000000003,1,2,32.59
1486,CCOC(=O)N1C=Cc2c[nH]cc2C(=N1)C,mol1486,OK,219.244,2.1814999999999998,1,3,57.69
1487,Cc1ccc(cc1[C@@H]2CCN2)F,mol1487,OK,165.21099999999998,2.16852,1,1,12.03
1488,c1cc(c(cc1Cl)Br)C(=O)O,mol1488,Filter9_metal > 0,235.464,2.800700000000001,1,1,37.3
1489,Cc1cn(c(=O)[nH]c1=O)Cc2ncnn2C3CCCCC3,mol1489,Filter82_pyridinium > 0,289.3390000000001,0.990019999999999,1,6,85.57
1490,Cc1ccc(nn1)N2C[C@@H]([C@@]3(C2)CCN(C3=O)c4ccsc4)C,mol1490,OK,328.44100000000003,2.7259200000000012,0,5,49.330000000000005
1491,c1cc(nc(c1)I)SC(F)(F)F,mol1491,Filter9_metal > 0,305.06199999999995,3.2981000000000007,0,2,12.89
1492,c1ccc2c(c1)cccc2[C@H]3CCN3,mol1492,OK,183.25399999999996,2.8742,1,1,12.03
1493,COC(=O)c1c(ccc(n1)Cl)CBr,mol1493,Filter6_benzyl_halide > 0,264.506,2.4165,0,3,39.19
1494,c1cc[n+](cc1)CC(=O)c2ccc3c(c2)CC(=O)N3,mol1494,Filter82_pyridinium > 0,253.28099999999998,1.3516,1,2,50.05
1495,Cc1cc(=O)[nH]c(n1)N/N=C/c2ccc3c(c2)OCO3,mol1495,OK,272.264,1.2530199999999998,2,6,88.60000000000001
1496,c1ccc2c(c1)[nH]c(n2)N/N=C/c3ccc(cc3F)F,mol1496,OK,272.258,3.2871000000000006,2,3,53.07
1497,Cc1cc(c(cc1Cl)N=Nc2ccccc2)O,mol1497,Filter5_azo > 0,246.69700000000003,4.769420000000004,1,3,44.95
1498,c1cc2cccnc2c(c1)NC(=O)c3cc(cc4c3nccc4)Cl,mol1498,OK,333.778,4.6887000000000025,1,3,54.88
1499,C[N@]1C[C@H]2CC[C@@H]1CN(C2)C(=O)Cc3cc4c(cc3Cl)OCCO4,mol1499,OK,350.8460000000001,2.2062999999999997,0,4,42.010000000000005
1500,c1c(c(cnc1N)[N+](=O)[O-])C(=O)O,mol1500,OK,183.123,0.27020000000000005,2,5,119.35000000000001
1501,Cc1cccc(c1)N/N=C/c2ccc(c(c2O)O)O,mol1501,OK,258.277,2.5578200000000018,4,5,85.08000000000001
1502,C1CCC(C1)C(=O)N2CCO[C@@H]3[C@H]2CNC3,mol1502,OK,224.304,0.3758000000000004,1,3,41.57
1503,c1cc2=NCC(=O)N=c2cc1N,mol1503,OK,161.164,-0.9518000000000002,1,3,67.81
1504,Cc1cc(c2ccccc2n1)Cn3c(c(c(n3)C)C#N)N,mol1504,OK,277.33099999999996,2.5503199999999993,1,5,80.52
